32,0.59999999999999998,0,-0,0,-0,0,512,0,512
33,0.59999999999999998,0.13333333333333336,-0.84375,0.46666666666666667,0.11458333333333333,439.5,0.5,455.5,46.5
34,0.59999999999999998,0.05025000000000001,-0.82291666666666674,0.55025000000000002,-0.36458333333333337,217.5,241.5,241.5,263.5
35,0.59999999999999998,-0.064583333333333284,-0.82291666666666663,0.6645833333333333,0.09375,101.5,107.5,136.5,151.5
36,0.59999999999999998,-0.024916666666666608,-0.92708333333333337,0.62091666666666678,0.21875,42.5,0.5,73.5,55.5
37,0.59999999999999998,-0.074999999999999956,-0.82291666666666663,0.67500000000000004,0.11458333333333333,456.5,0.5,492.5,45.5
38,0.59999999999999998,-0.066999999999999935,-0.82291666666666663,0.68300000000000005,0.11458333333333333,0.5,61.5,36.5,106.5
39,0.59999999999999998,0.15416666666666667,-0.82291666666666674,0.4458333333333333,-0.36458333333333337,497.5,61.5,511.5,83.5
40,0.59999999999999998,0.094500000000000028,-0.90625,0.59450000000000003,0.23958333333333334,74.5,0.5,98.5,55.5
41,0.59999999999999998,0.0054999999999999823,-0.90625,0.50549999999999995,0.23958333333333334,99.5,0.5,123.5,55.5
42,0.59999999999999998,-0.054166666666666634,-0.76041666666666663,0.65416666666666679,-0.010416666666666666,315.5,197.5,349.5,233.5
43,0.59999999999999998,-0.02291666666666661,-0.63541666666666663,0.62291666666666679,0.010416666666666666,131.5,241.5,162.5,272.5
44,0.59999999999999998,0.10100000000000001,-0.23958333333333331,0.47599999999999998,0.26041666666666663,493.5,0.5,511.5,24.5
45,0.59999999999999998,-0.012499999999999963,-0.44791666666666663,0.61250000000000004,-0.17708333333333331,309.5,241.5,339.5,254.5
46,0.59999999999999998,0.13308333333333336,-0.23958333333333331,0.4664166666666667,0.11458333333333333,493.5,25.5,509.5,42.5
47,0.59999999999999998,-0.033333333333333298,-0.82291666666666663,0.6333333333333333,0.17708333333333334,343.5,0.5,375.5,48.5
48,0.59999999999999998,-0.043749999999999963,-0.82291666666666663,0.64375000000000004,0.11458333333333333,137.5,61.5,170.5,106.5
49,0.59999999999999998,-0.0091666666666666268,-0.80208333333333337,0.63666666666666671,0.09375,290.5,153.5,321.5,196.5
50,0.59999999999999998,-0.015999999999999966,-0.82291666666666663,0.60899999999999999,0.09375,198.5,107.5,228.5,151.5
51,0.59999999999999998,-0.027666666666666607,-0.82291666666666663,0.61816666666666675,0.11458333333333333,171.5,61.5,202.5,106.5
52,0.59999999999999998,-0.046249999999999937,-0.80208333333333337,0.64124999999999999,0.09375,422.5,153.5,455.5,196.5
53,0.59999999999999998,-0.0353333333333333,-0.80208333333333326,0.6313333333333333,0.11458333333333333,260.5,107.5,292.5,151.5
54,0.59999999999999998,-0.022916666666666623,-0.82291666666666663,0.62291666666666679,0.11458333333333333,236.5,61.5,267.5,106.5
55,0.59999999999999998,-0.02291666666666661,-0.80208333333333326,0.62291666666666679,0.11458333333333333,293.5,107.5,324.5,151.5
56,0.59999999999999998,-0.022916666666666623,-0.82291666666666663,0.62291666666666679,0.11458333333333333,300.5,61.5,331.5,106.5
57,0.59999999999999998,-0.022916666666666623,-0.82291666666666663,0.62291666666666679,0.11458333333333333,364.5,61.5,395.5,106.5
58,0.59999999999999998,0.13333333333333336,-0.63541666666666663,0.46666666666666667,0.11458333333333333,491.5,153.5,507.5,189.5
59,0.59999999999999998,0.10124999999999999,-0.63541666666666674,0.47624999999999995,0.26041666666666663,486.5,107.5,504.5,150.5
60,0.59999999999999998,-0.01749999999999995,-0.69791666666666663,0.60750000000000004,0.052083333333333336,159.5,197.5,189.5,233.5
61,0.59999999999999998,-0.02291666666666661,-0.55208333333333326,0.62291666666666679,-0.072916666666666671,163.5,241.5,194.5,264.5
62,0.59999999999999998,-0.0074999999999999485,-0.69791666666666663,0.61750000000000005,0.052083333333333336,252.5,197.5,282.5,233.5
63,0.59999999999999998,-0.026416666666666609,-0.82291666666666663,0.61941666666666673,0.11458333333333333,396.5,61.5,427.5,106.5
64,0.59999999999999998,-0.062666666666666621,-0.88541666666666663,0.64566666666666672,0.21875,220.5,0.5,254.5,53.5
65,0.59999999999999998,-0.064333333333333256,-0.80208333333333337,0.66483333333333339,0.09375,353.5,153.5,388.5,196.5
